hex_id,flag_no_transition,primary_type,group_type,total_area,diag_total,offdiag_total,offdiag_ratio,dominant_value_col,dominant_area,dominant_share_of_offdiag,dom_from,dom_to,dom_from_name,dom_to_name,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,beta_clim,beta_co2,beta_res,share_abs_clim,share_abs_co2,share_abs_res,P90_trend,VPD90_trend,Tmean_trend,SM90_L1_trend,ET90_trend,SWnet90_trend,VPD_resid_trend
2111,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.368382473,0.027255273,0.3411272,0.073986346,RESIDUAL,0.225382122,0.143000351,0.611815541,NATURAL,0.027255273,0.198126849,0.143000351,0.073986346,0.537829195,0.388184459,0.572042254,0.008964297,0.131931811,0.000102249,0.392976799,-1.139958288,-0.000843169
2234,FALSE,Other,Other,100260000,100080000,180000,0.001795332,VALUE_309,180000,1,3,9,shrubland,bare_areas,0.022702906,0.015852683,0.006850223,0.698266683,NATURAL,0.222183284,-0.199480378,0.526920633,NATURAL,0.015852683,0.206330601,-0.199480378,0.037595563,0.489325071,0.473079367,1.255426089,0.003688497,0.028638228,0.000554208,0.481181709,-0.227019824,0.001876247
2235,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.111751644,0.012426561,0.099325083,0.111198014,RESIDUAL,0.219601202,-0.107849558,0.670638853,NATURAL,0.012426561,0.207174641,-0.107849558,0.037949403,0.63268945,0.329361147,1.158807962,0.00305675,0.01317192,0.000494067,0.295221663,-0.283053099,0.002351063
2236,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.120165482,0.030275343,0.089890139,0.251947084,RESIDUAL,0.226319255,-0.106153773,0.680714632,NATURAL,0.030275343,0.196043912,-0.106153773,0.091061049,0.589653583,0.319285368,0.5918027,0.009128066,0.162769672,-0.000165285,0.256019288,-1.571579532,-0.003141092
2351,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.022633225,0.017369214,0.005264011,0.767421078,NATURAL,0.223487461,-0.200854236,0.526668632,NATURAL,0.017369214,0.206118247,-0.200854236,0.040932141,0.485736491,0.473331368,1.323602383,0.003681067,0.031413892,0.000579491,0.571698826,-0.208454792,0.001674226
2357,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.307116144,0.02471975,0.282396394,0.080489908,RESIDUAL,0.222973939,0.084142205,0.726024806,NATURAL,0.02471975,0.198254189,0.084142205,0.080489908,0.645534898,0.273975194,0.597818379,0.008322089,0.130279258,-0.000145585,0.152993453,-1.365532382,-0.001470338
2451,TRUE,,No_transition,98550000,98550000,0,0,VALUE_102,0,,1,2,cropland,forest,0.026616056,0.036176664,-0.009560608,0.790966812,NATURAL,0.240969808,-0.214353751,0.529227629,NATURAL,0.036176664,0.204793144,-0.214353751,0.079452651,0.449774978,0.470772371,1.846934114,-0.003908347,0.007694807,0.00095592,0.976029944,-0.516417853,-0.00432251
2481,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.085830346,0.017825267,0.06800508,0.207680237,RESIDUAL,0.225549566,-0.139719219,0.617489298,NATURAL,0.017825267,0.207724299,-0.139719219,0.048800411,0.568688888,0.382510702,0.618168374,-0.001824304,0.02038238,0.000287851,0.42013758,-0.285390998,-0.003059251
2485,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.248224111,0.025474401,0.222749709,0.10262662,RESIDUAL,0.231056344,0.017167767,0.930837634,NATURAL,0.025474401,0.205581943,0.017167767,0.10262662,0.828211014,0.069162366,0.974638108,-0.000573039,0.042520221,0.000373843,0.659002202,-0.052554157,-0.003320144
2486,TRUE,,No_transition,98370000,98370000,0,0,VALUE_102,0,,1,2,cropland,forest,0.396560949,0.030007566,0.366553383,0.075669493,RESIDUAL,0.23066239,0.165898559,0.581656845,NATURAL,0.030007566,0.200654824,0.165898559,0.075669493,0.505987352,0.418343155,1.21562032,0.007414615,0.130906222,0.000229562,0.769011704,0.183010809,-0.001695995
2497,FALSE,Other,Other,98460000,95310000,3150000,0.031992687,VALUE_102,1440000,0.457142857,1,2,cropland,forest,0.334407266,0.037898422,0.296508844,0.11333014,RESIDUAL,0.23044767,0.103959596,0.689122796,NATURAL,0.037898422,0.192549248,0.103959596,0.11333014,0.575792656,0.310877204,1.205570525,0.022289899,0.30709551,0.000101435,1.397577465,0.507002535,0.000425815
2523,FALSE,Urban_expansion,Urban_expansion,100350000,93150000,7200000,0.071748879,VALUE_408,3600000,0.5,4,8,grassland,urban,0.247628252,-0.01825811,0.265886361,0.064256432,RESIDUAL,0.187108468,0.060519783,0.755602266,NATURAL,-0.01825811,0.205366578,0.060519783,0.064256432,0.722754087,0.212989481,-2.467795614,0.013318432,0.094324183,-0.001958941,-1.07359823,-0.361113623,0.006631717
2564,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.350699763,0.02360766,0.327092103,0.067315872,RESIDUAL,0.229326902,0.121372861,0.653912339,NATURAL,0.02360766,0.205719242,0.121372861,0.067315872,0.586596467,0.346087661,1.3072422,4.47E-05,0.032000033,0.000554918,0.553565311,-0.277069313,-0.002037278
2565,FALSE,Other,Other,100260000,99090000,1170000,0.011669659,VALUE_309,1170000,1,3,9,shrubland,bare_areas,0.078895222,0.023624672,0.05527055,0.299443629,RESIDUAL,0.229342522,-0.1504473,0.603866951,NATURAL,0.023624672,0.205717851,-0.1504473,0.062204593,0.541662357,0.396133049,1.308245045,4.31E-05,0.031992072,0.000555299,0.554612366,-0.276902521,-0.002038283
2583,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.576072392,0.017604592,0.558467799,0.030559688,RESIDUAL,0.223114559,0.352957833,0.387302988,RESIDUAL,0.017604592,0.205509966,0.352957833,0.030559688,0.3567433,0.612697012,1.225668253,0.004772923,0.095437222,0.000118839,0.541410558,0.104390419,-0.001776557
2640,FALSE,Other,Other,100350000,92700000,7650000,0.076233184,VALUE_302,3960000,0.517647059,3,2,shrubland,forest,0.277322545,-0.016666352,0.293988897,0.053649027,RESIDUAL,0.186446443,0.090876102,0.672309,NATURAL,-0.016666352,0.203112795,0.090876102,0.053649027,0.65382058,0.292530393,-2.083839593,0.017980556,0.164312343,-0.002109904,-1.027125624,-0.044828869,0.006315899
2682,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.049111165,0.02360766,0.025503505,0.48069844,RESIDUAL,0.229326902,-0.180215737,0.559958549,NATURAL,0.02360766,0.205719242,-0.180215737,0.057643962,0.502314587,0.440041451,1.307242171,4.47E-05,0.032000017,0.000554918,0.553565515,-0.277069474,-0.002037275
2683,TRUE,,No_transition,98460000,98460000,0,0,VALUE_102,0,,1,2,cropland,forest,0.069629943,0.023846727,0.045783216,0.342478049,RESIDUAL,0.22962056,-0.159990616,0.589358247,NATURAL,0.023846727,0.205773833,-0.159990616,0.061206476,0.528151771,0.410641753,1.371997235,0.000419847,0.033297718,0.000562759,0.636233884,-0.201253086,-0.001721598
2726,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.06873231,0.048799374,0.019932936,0.70999176,NATURAL,0.252298297,-0.183565987,0.578846,NATURAL,0.048799374,0.203498923,-0.183565987,0.11196002,0.46688598,0.421154,2.764654265,-0.00534012,-0.004998045,0.00064409,1.4548925,0.330956236,-0.004426316
2727,FALSE,Other,Other,100350000,100260000,90000,0.000896861,VALUE_203,90000,1,2,3,forest,shrubland,0.09333623,0.059157395,0.034178835,0.633809563,NATURAL,0.261032299,-0.167696068,0.608852408,NATURAL,0.059157395,0.201874903,-0.167696068,0.137983394,0.470869014,0.391147592,3.356088284,-0.006330862,-0.01438703,0.000943841,1.78952632,0.324377942,-0.004732413
2729,FALSE,Other,Other,100260000,98100000,2160000,0.021543986,VALUE_302,1710000,0.791666667,3,2,shrubland,forest,0.238918146,0.078694745,0.160223401,0.329379525,RESIDUAL,0.273694185,-0.034776039,0.887262897,NATURAL,0.078694745,0.19499944,-0.034776039,0.255112938,0.632149959,0.112737103,4.146085006,0.000362188,0.075702395,0.001270545,2.702052862,0.36242829,-0.004620465
2730,FALSE,Other,Other,100350000,95310000,5040000,0.050224215,VALUE_302,5040000,1,3,2,shrubland,forest,0.223472333,0.083296725,0.140175608,0.372738423,RESIDUAL,0.27573443,-0.052262097,0.84066265,NATURAL,0.083296725,0.192437705,-0.052262097,0.253956118,0.586706532,0.15933735,4.204807361,0.001877452,0.096791373,0.00142163,2.62070886,0.11245519,-0.004767429
2732,FALSE,Other,Other,100350000,99180000,1170000,0.011659193,VALUE_203,810000,0.692307692,2,3,forest,shrubland,0.037379122,0.067549797,-0.030170674,0.691255332,NATURAL,0.259294447,-0.221915325,0.538838698,NATURAL,0.067549797,0.19174465,-0.221915325,0.140374948,0.39846375,0.461161302,3.077506361,0.010671417,0.157284371,0.001306396,2.09738137,0.300729323,-0.000316051
2733,FALSE,Ag_expansion,Ag_expansion,98460000,97740000,720000,0.007312614,VALUE_301,720000,1,3,1,shrubland,cropland,0.388262378,0.054104683,0.334157694,0.139350827,RESIDUAL,0.254159514,0.134102864,0.654607627,NATURAL,0.054104683,0.20005483,0.134102864,0.139350827,0.5152568,0.345392373,2.266674453,-0.001372563,0.030630602,0.001474811,1.659804735,-0.290622969,-0.003360644
2750,FALSE,Other,Other,98460000,96030000,2430000,0.024680073,VALUE_302,900000,0.37037037,3,2,shrubland,forest,0.304342634,-0.002251648,0.306594282,0.007290523,RESIDUAL,0.196545815,0.107796819,0.645804409,NATURAL,-0.002251648,0.198797463,0.107796819,0.007290523,0.643678428,0.349031049,-0.764171002,0.023507343,0.252006821,-0.001189657,-0.346658361,0.204728158,0.00553641
2789,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100440000,99900000,540000,0.005376344,VALUE_902,270000,0.5,9,2,bare_areas,forest,0.04730116,0.013264939,0.034036221,0.280435811,RESIDUAL,0.224700025,-0.177398865,0.55881782,NATURAL,0.013264939,0.211435086,-0.177398865,0.032989246,0.525828574,0.44118218,1.621769101,0.008158673,0.193983611,-0.001724111,2.673000273,2.071345106,-0.004684881
2800,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.073793374,,,,RESIDUAL,,,,RESIDUAL,,,,,,,,,,,,,
2801,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.021556505,0.011716606,0.009839899,0.543529952,NATURAL,0.218899124,-0.197342619,0.525894214,NATURAL,0.011716606,0.207182518,-0.197342619,0.028148561,0.497745652,0.474105786,0.556002175,0.000859014,0.037311728,3.61E-05,0.10233008,-0.407374335,-0.001673322
2802,FALSE,Other,Other,100350000,99360000,990000,0.009865471,VALUE_309,990000,1,3,9,shrubland,bare_areas,0.091885593,0.012322031,0.079563562,0.134101884,RESIDUAL,0.21917238,-0.127286787,0.63260667,NATURAL,0.012322031,0.206850349,-0.127286787,0.035565608,0.597041061,0.36739333,0.560685505,0.000969828,0.037823801,0.000133706,0.039212533,-0.428162816,-0.001609786
2829,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.366972349,0.022746596,0.344225753,0.061984497,RESIDUAL,0.224113458,0.142858891,0.610709386,NATURAL,0.022746596,0.201366862,0.142858891,0.061984497,0.548724889,0.389290614,0.979018624,0.005882865,0.140106814,-0.0001911,0.229636542,-0.527941423,-0.004235795
2830,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.381195557,0.021498213,0.359697343,0.05639681,RESIDUAL,0.225588296,0.155607261,0.591791515,NATURAL,0.021498213,0.204090083,0.155607261,0.05639681,0.535394705,0.408208485,0.884213495,0.000673884,0.060972738,-0.000107594,0.244650365,-0.76510824,-0.003759721
2848,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.33546951,0.051491224,0.283978286,0.153490027,RESIDUAL,0.25529922,0.08017029,0.761020637,NATURAL,0.051491224,0.203807996,0.08017029,0.153490027,0.60753061,0.238979363,2.636396195,-0.007035146,-0.025035309,0.000810084,1.557137712,0.28814731,-0.004673746
2849,TRUE,,No_transition,98370000,98370000,0,0,VALUE_102,0,,1,2,cropland,forest,0.458605448,0.059399073,0.399206376,0.129521079,RESIDUAL,0.260829341,0.197776107,0.568744531,NATURAL,0.059399073,0.201430268,0.197776107,0.129521079,0.439223452,0.431255469,3.052541146,-0.005959171,-0.009300075,0.00094387,1.722867845,0.328270919,-0.004731508
2852,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.504480209,0.076542522,0.427937687,0.151725521,RESIDUAL,0.260780377,0.243699832,0.516928856,NATURAL,0.076542522,0.184237855,0.243699832,0.151725521,0.365203335,0.483071144,3.652649868,0.022232942,0.262637925,0.000633866,2.326849144,0.914195109,0.003816705
2854,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.207638886,0.058399112,0.149239774,0.281253253,RESIDUAL,0.250612469,-0.042973583,0.853625257,NATURAL,0.058399112,0.192213357,-0.042973583,0.198916508,0.654708749,0.146374743,2.38623405,0.012000882,0.16905785,0.000891543,1.603746754,0.14553834,7.81E-05
2855,TRUE,,No_transition,98370000,98370000,0,0,VALUE_102,0,,1,2,cropland,forest,0.073707536,0.047757487,0.025950049,0.647932218,NATURAL,0.242428124,-0.168720588,0.589636103,NATURAL,0.047757487,0.194670636,-0.168720588,0.116156238,0.473479865,0.410363897,1.975299737,0.012074374,0.165392319,0.00072705,1.345474608,0.13000579,0.000412773
2856,FALSE,Other,Other,100260000,99720000,540000,0.005385996,VALUE_302,450000,0.833333333,3,2,shrubland,forest,0.327537506,0.046063964,0.281473543,0.140637218,RESIDUAL,0.241294618,0.086242889,0.73669309,NATURAL,0.046063964,0.195230654,0.086242889,0.140637218,0.596055872,0.26330691,2.035879398,0.012765195,0.171302471,0.000707114,1.445488454,0.260637533,0.00073207
2857,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.299808826,0.047088292,0.252720534,0.15706106,RESIDUAL,0.239413632,0.060395194,0.798554317,NATURAL,0.047088292,0.19232534,0.060395194,0.15706106,0.641493257,0.201445683,2.149856613,0.020502586,0.246584557,0.000561911,1.734981941,0.763232687,0.003191301
2858,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.167531667,0.047806799,0.119724868,0.285359774,RESIDUAL,0.237516243,-0.069984576,0.772408489,NATURAL,0.047806799,0.189709444,-0.069984576,0.15546885,0.61693964,0.227591511,2.272955405,0.027516035,0.305649042,0.000421591,1.968210319,1.228697628,0.006097066
2861,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.119280902,0.044320985,0.074959917,0.371568157,RESIDUAL,0.239783092,-0.12050219,0.665536741,NATURAL,0.044320985,0.195462107,-0.12050219,0.123016363,0.542520377,0.334463259,2.156147305,0.015470039,0.167295468,0.000784495,1.544247534,0.733284715,0.003952546
2862,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.084032971,0.043914824,0.040118147,0.522590403,NATURAL,0.23771863,-0.153685659,0.607348045,NATURAL,0.043914824,0.193803806,-0.153685659,0.112198117,0.495149929,0.392651955,2.117375218,0.020859632,0.220793554,0.000673228,1.762189331,1.055298759,0.005574776
2863,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.260430137,0.041936533,0.218493604,0.161027957,RESIDUAL,0.233867077,0.02656306,0.898003127,NATURAL,0.041936533,0.191930544,0.02656306,0.161027957,0.73697517,0.101996873,2.007405323,0.025202796,0.28560639,0.000371517,1.634607638,1.215164088,0.005245576
2924,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.046238395,0.015974737,0.030263658,0.34548641,RESIDUAL,0.222604786,-0.17636639,0.557947038,NATURAL,0.015974737,0.206630048,-0.17636639,0.040039828,0.51790721,0.442052962,0.809135267,-0.002920665,-0.017824613,0.00023062,-0.105651985,-1.046088642,-0.00171447
2953,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.53211393,0.015569939,0.516543991,0.029260537,RESIDUAL,0.221091985,0.311021945,0.415497458,RESIDUAL,0.015569939,0.205522046,0.311021945,0.029260537,0.386236921,0.584502542,0.887117581,0.002092623,0.073495698,-0.000247829,0.118573746,-0.199772616,-0.002992599
2954,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.371231983,0.011500602,0.359731382,0.030979555,RESIDUAL,0.221282625,0.149949358,0.596076402,NATURAL,0.011500602,0.209782023,0.149949358,0.030979555,0.565096847,0.403923598,0.609883582,-0.004992848,0.004070943,-0.000276177,6.58E-05,-0.304933128,-0.005042178
2975,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.220110016,0.058203291,0.161906726,0.264428179,RESIDUAL,0.251213397,-0.03110338,0.889828083,NATURAL,0.058203291,0.193010106,-0.03110338,0.20616306,0.683665023,0.110171917,3.059700812,0.013691085,0.168167972,0.000638391,1.81157696,0.887106202,0.002181971
2976,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.219908309,0.056829215,0.163079094,0.258422317,RESIDUAL,0.246741616,-0.026833307,0.901916058,NATURAL,0.056829215,0.189912401,-0.026833307,0.207728158,0.6941879,0.098083942,2.879334711,0.019928397,0.225653102,0.000513963,1.662348762,0.889811605,0.004209811
2978,TRUE,,No_transition,98460000,98460000,0,0,VALUE_102,0,,1,2,cropland,forest,0.241671817,0.042490097,0.19918172,0.175817343,RESIDUAL,0.23487414,0.006797677,0.971872282,NATURAL,0.042490097,0.192384044,0.006797677,0.175817343,0.796054939,0.028127718,1.880819731,0.018834848,0.227888933,0.000303796,1.051967385,0.372896121,0.002709563
2979,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.185470605,0.038366245,0.14710436,0.206858896,RESIDUAL,0.231931781,-0.046461176,0.833109369,NATURAL,0.038366245,0.193565536,-0.046461176,0.137813273,0.695296096,0.166890631,1.668224808,0.018618272,0.223717671,0.000241016,1.029931252,0.402659541,0.002812516
2980,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.199418464,0.041688932,0.157729532,0.209052515,RESIDUAL,0.234202855,-0.034784391,0.870683866,NATURAL,0.041688932,0.192513923,-0.034784391,0.154984789,0.715699077,0.129316134,1.871473046,0.020678195,0.235185462,0.000324076,1.335022534,0.549434915,0.00410141
2981,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.132268038,0.045111807,0.087156231,0.341063556,RESIDUAL,0.233315786,-0.101047748,0.697790764,NATURAL,0.045111807,0.188203979,-0.101047748,0.134918443,0.562872322,0.302209236,2.137562362,0.030944215,0.323216888,0.000321094,1.747209048,1.161984313,0.008207063
2985,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.350143092,0.043561694,0.306581399,0.124411119,RESIDUAL,0.233468904,0.116674188,0.666781409,NATURAL,0.043561694,0.189907211,0.116674188,0.124411119,0.54237029,0.333218591,1.973314166,0.027904009,0.245581765,0.000598061,1.555113497,0.982813589,0.01076937
2986,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.354469186,0.041295796,0.31317339,0.116500384,RESIDUAL,0.231984241,0.122484945,0.65445531,NATURAL,0.041295796,0.190688445,0.122484945,0.116500384,0.537954926,0.34554469,1.836344437,0.027189379,0.245871906,0.000490122,1.502650716,0.958917202,0.010022257
2987,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.042827256,0.038824983,0.004002273,0.906548453,NATURAL,0.229060981,-0.186233724,0.551562488,NATURAL,0.038824983,0.190235998,-0.186233724,0.093487787,0.458074701,0.448437512,1.756199186,0.029724611,0.276209144,0.000336944,1.510276735,1.061168518,0.010383363
3036,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,100080000,180000,0.001795332,VALUE_903,180000,1,9,3,bare_areas,shrubland,0.00898708,0.026801093,-0.017814014,0.600717899,NATURAL,0.236882967,-0.227895888,0.509668124,NATURAL,0.026801093,0.210081874,-0.227895888,0.057664183,0.452003941,0.490331876,2.301415923,0.006103032,0.17887726,5.60E-05,2.982870989,2.304680066,-0.005524337
3041,FALSE,Other,Other,100260000,100170000,90000,0.000897666,VALUE_302,90000,1,3,2,shrubland,forest,0.022487323,0.023447557,-0.000960234,0.960658698,NATURAL,0.232982714,-0.210495391,0.525353363,NATURAL,0.023447557,0.209535156,-0.210495391,0.052871961,0.472481402,0.474646637,3.141950289,0.005576294,0.164625512,-0.000426866,2.450460038,1.797411352,-0.005245538
3052,TRUE,,No_transition,98460000,98460000,0,0,VALUE_102,0,,1,2,cropland,forest,0.371395089,0.010980596,0.360414493,0.029565809,RESIDUAL,0.219027171,0.152367918,0.5897417,NATURAL,0.010980596,0.208046575,0.152367918,0.029565809,0.560175892,0.4102583,1.012450983,0.000696335,0.010613542,1.91E-05,0.177410823,-0.217342499,0.000208928
